date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-03-26,West,billing,1,1,453,cust9489@example.com,billing issue reported,2026-03-26T23:45:00+05:30
2026-03-26,West,product_query,0,2,453,cust9371@example.com,product query issue reported,2026-03-26T23:45:00+05:30
2026-03-27,North,late_delivery,4,4,590,cust3088@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-27T23:45:00+05:30
2026-03-27,North,damaged_item,2,2,590,cust869@example.com,damaged item issue reported,2026-03-27T23:45:00+05:30
2026-03-27,North,billing,0,0,590,cust4235@example.com,billing issue reported,2026-03-27T23:45:00+05:30
2026-03-27,North,product_query,0,1,590,cust728@example.com,product query issue reported,2026-03-27T23:45:00+05:30
2026-03-27,South,late_delivery,2,2,500,cust2371@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-27T23:45:00+05:30
2026-03-27,South,damaged_item,1,1,500,cust7348@example.com,damaged item issue reported,2026-03-27T23:45:00+05:30
2026-03-27,South,billing,2,2,500,cust7256@example.com,billing issue reported,2026-03-27T23:45:00+05:30
2026-03-27,South,product_query,0,4,500,cust525@example.com,product query issue reported,2026-03-27T23:45:00+05:30
2026-03-27,East,late_delivery,4,4,344,cust7162@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-27T23:45:00+05:30
2026-03-28,East,damaged_item,0,0,344,cust5922@example.com,damaged item issue reported,2026-03-27T23:45:00+05:30
2026-03-27,East,billing,1,1,344,cust7774@example.com,billing issue reported,2026-03-27T23:45:00+05:30
2026-03-27,East,product_query,0,1,344,cust8128@example.com,product query issue reported,2026-03-27T23:45:00+05:30
2026-03-27,West,late_delivery,2,2,453,cust3236@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-27T23:45:00+05:30
2026-03-27,West,damaged_item,4,4,453,cust4595@example.com,damaged item issue reported,2026-03-27T23:45:00+05:30
2026-03-27,West,billing,1,1,453,cust1414@example.com,billing issue reported,2026-03-27T23:45:00+05:30
2026-03-27,West,product_query,0,4,453,cust6138@example.com,product query issue reported,2026-03-27T23:45:00+05:30
2026-03-28,North,late_delivery,6,6,699,cust4617@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-28T23:45:00+05:30
2026-03-28,North,damaged_item,4,4,699,cust5491@example.com,damaged item issue reported,2026-03-28T23:45:00+05:30
2026-03-28,North,billing,2,2,699,cust7153@example.com,billing issue reported,2026-03-28T23:45:00+05:30
2026-03-28,North,product_query,0,4,699,cust527@example.com,product query issue reported,2026-03-28T23:45:00+05:30
2026-03-28,South,late_delivery,9,9,592,cust2084@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-28T23:45:00+05:30
2026-03-28,South,damaged_item,0,0,592,cust1470@example.com,damaged item issue reported,2026-03-28T23:45:00+05:30
2026-03-28,South,billing,2,2,592,cust816@example.com,billing issue reported,2026-03-28T23:45:00+05:30
2026-03-28,South,product_query,0,3,592,cust2252@example.com,product query issue reported,2026-03-28T23:45:00+05:30
2026-03-28,East,late_delivery,1,1,407,cust3184@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-28T23:45:00+05:30
2026-03-28,East,damaged_item,1,1,407,cust7477@example.com,damaged item issue reported,2026-03-28T23:45:00+05:30
2026-03-28,East,billing,0,0,407,cust6762@example.com,billing issue reported,2026-03-28T23:45:00+05:30
2026-03-28,East,product_query,0,2,407,cust6602@example.com,product query issue reported,2026-03-28T23:45:00+05:30
2026-03-29,West,late_delivery,3,3,537,cust208@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-28T23:45:00+05:30
2026-03-28,West,damaged_item,3,3,537,cust9575@example.com,damaged item issue reported,2026-03-28T23:45:00+05:30
2026-03-28,West,billing,1,1,537,cust2202@example.com,billing issue reported,2026-03-28T23:45:00+05:30
2026-03-28,West,product_query,0,6,537,cust4346@example.com,product query issue reported,2026-03-28T23:45:00+05:30
2026-03-29,North,late_delivery,6,6,699,cust1143@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-29T23:45:00+05:30
2026-03-29,North,damaged_item,2,2,699,cust9935@example.com,damaged item issue reported,2026-03-29T23:45:00+05:30
2026-03-29,North,billing,2,2,699,cust5979@example.com,billing issue reported,2026-03-29T23:45:00+05:30
2026-03-29,North,product_query,0,4,699,cust899@example.com,product query issue reported,2026-03-29T23:45:00+05:30
2026-03-29,South,late_delivery,2,2,592,cust7158@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-29T23:45:00+05:30
2026-03-29,South,damaged_item,1,1,592,cust9915@example.com,damaged item issue reported,2026-03-29T23:45:00+05:30
2026-03-29,South,billing,1,1,592,cust4517@example.com,billing issue reported,2026-03-29T23:45:00+05:30
2026-03-29,South,product_query,0,4,592,cust6253@example.com,product query issue reported,2026-03-29T23:45:00+05:30
2026-03-29,East,late_delivery,6,6,408,cust358@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-29T23:45:00+05:30
2026-03-29,East,damaged_item,2,2,408,cust6949@example.com,damaged item issue reported,2026-03-29T23:45:00+05:30
2026-03-29,East,billing,0,0,408,cust1491@example.com,billing issue reported,2026-03-29T23:45:00+05:30
2026-03-29,East,product_query,0,3,408,cust3269@example.com,product query issue reported,2026-03-29T23:45:00+05:30
2026-03-29,West,late_delivery,4,4,537,cust5842@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-29T23:45:00+05:30
2026-03-29,West,damaged_item,2,2,537,cust4647@example.com,damaged item issue reported,2026-03-29T23:45:00+05:30
2026-03-29,West,billing,1,1,537,cust2950@example.com,billing issue reported,2026-03-29T23:45:00+05:30
2026-03-29,West,product_query,0,3,537,cust9771@example.com,product query issue reported,2026-03-29T23:45:00+05:30
2026-03-30,North,late_delivery,5,5,591,cust3358@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-30T23:45:00+05:30
2026-03-30,North,damaged_item,2,2,591,cust1239@example.com,damaged item issue reported,2026-03-30T23:45:00+05:30
2026-03-30,North,billing,1,1,591,cust7404@example.com,billing issue reported,2026-03-30T23:45:00+05:30
2026-03-30,North,product_query,0,3,591,cust3044@example.com,product query issue reported,2026-03-30T23:45:00+05:30
2026-03-30,South,late_delivery,3,3,500,cust5749@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-30T23:45:00+05:30
2026-03-30,South,damaged_item,1,1,500,cust7986@example.com,damaged item issue reported,2026-03-30T23:45:00+05:30
2026-03-30,South,billing,1,1,500,cust7080@example.com,billing issue reported,2026-03-30T23:45:00+05:30
2026-03-30,South,product_query,0,4,500,cust7225@example.com,product query issue reported,2026-03-30T23:45:00+05:30
2026-03-30,East,late_delivery,0,0,344,cust5803@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-30T23:45:00+05:30
2026-03-30,East,damaged_item,3,3,344,cust6420@example.com,damaged item issue reported,2026-03-30T23:45:00+05:30
2026-03-30,East,billing,0,0,344,cust9341@example.com,billing issue reported,2026-03-30T23:45:00+05:30
2026-03-30,East,product_query,0,3,344,cust275@example.com,product query issue reported,2026-03-30T23:45:00+05:30
2026-03-30,West,late_delivery,0,0,454,cust7577@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-30T23:45:00+05:30
2026-03-30,West,damaged_item,1,1,454,cust3681@example.com,damaged item issue reported,2026-03-30T23:45:00+05:30
2026-03-30,West,billing,0,0,454,cust5820@example.com,billing issue reported,2026-03-30T23:45:00+05:30
2026-03-30,West,product_query,0,1,454,cust2208@example.com,product query issue reported,2026-03-30T23:45:00+05:30
2026-03-31,North,late_delivery,3,3,591,cust3233@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-31T23:45:00+05:30
2026-03-31,North,damaged_item,2,2,591,cust5497@example.com,damaged item issue reported,2026-03-31T23:45:00+05:30
2026-03-31,North,billing,1,1,591,cust3143@example.com,billing issue reported,2026-03-31T23:45:00+05:30
2026-03-31,North,product_query,0,3,591,cust3379@example.com,product query issue reported,2026-03-31T23:45:00+05:30
2026-03-31,South,late_delivery,3,3,501,cust8697@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-31T23:45:00+05:30
2026-03-31,South,damaged_item,2,2,501,cust7410@example.com,damaged item issue reported,2026-03-31T23:45:00+05:30
2026-03-31,South,billing,1,1,501,cust5353@example.com,billing issue reported,2026-03-31T23:45:00+05:30
2026-03-31,South,product_query,0,2,501,cust4017@example.com,product query issue reported,2026-03-31T23:45:00+05:30
2026-03-31,East,late_delivery,2,2,345,cust3810@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-31T23:45:00+05:30
2026-03-31,East,damaged_item,4,4,345,cust1704@example.com,damaged item issue reported,2026-03-31T23:45:00+05:30
2026-03-31,East,billing,2,2,345,cust9791@example.com,billing issue reported,2026-03-31T23:45:00+05:30
2026-03-31,East,product_query,0,2,345,cust9434@example.com,product query issue reported,2026-03-31T23:45:00+05:30
2026-03-31,West,late_delivery,5,5,454,cust6173@example.com,Order dispatched late from the North hub; no update for three days.,2026-03-31T23:45:00+05:30
2026-03-31,West,damaged_item,1,1,454,cust5248@example.com,damaged item issue reported,2026-03-31T23:45:00+05:30
2026-03-31,West,billing,1,1,454,cust570@example.com,billing issue reported,2026-03-31T23:45:00+05:30
2026-03-31,West,product_query,0,2,454,cust1973@example.com,product query issue reported,2026-03-31T23:45:00+05:30
2026-04-01,North,late_delivery,4,4,591,cust2685@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-01T23:45:00+05:30
2026-04-01,North,damaged_item,4,4,591,cust138@example.com,damaged item issue reported,2026-04-01T23:45:00+05:30
2026-04-01,North,billing,2,2,591,cust301@example.com,billing issue reported,2026-04-01T23:45:00+05:30
2026-04-01,North,product_query,0,3,591,cust4346@example.com,product query issue reported,2026-04-01T23:45:00+05:30
2026-04-01,South,late_delivery,6,6,501,cust1865@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-01T23:45:00+05:30
2026-04-01,South,damaged_item,1,1,501,cust8935@example.com,damaged item issue reported,2026-04-01T23:45:00+05:30
2026-04-01,South,billing,1,1,501,cust8471@example.com,billing issue reported,2026-04-01T23:45:00+05:30
2026-04-01,South,product_query,0,0,501,cust5562@example.com,product query issue reported,2026-04-01T23:45:00+05:30
2026-04-01,East,late_delivery,0,0,345,cust4441@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-01T23:45:00+05:30
2026-04-01,East,damaged_item,2,2,345,cust9889@example.com,damaged item issue reported,2026-04-01T23:45:00+05:30
2026-04-01,East,billing,0,0,345,cust1121@example.com,billing issue reported,2026-04-01T23:45:00+05:30
2026-04-01,East,product_query,0,2,345,cust4511@example.com,product query issue reported,2026-04-01T23:45:00+05:30
2026-04-01,West,late_delivery,6,6,454,cust813@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-01T23:45:00+05:30
2026-04-01,West,damaged_item,0,0,454,cust7256@example.com,damaged item issue reported,2026-04-01T23:45:00+05:30
2026-04-01,West,billing,1,1,454,cust9529@example.com,billing issue reported,2026-04-01T23:45:00+05:30
2026-04-01,West,product_query,0,2,454,cust2198@example.com,product query issue reported,2026-04-01T23:45:00+05:30
2026-04-02,North,late_delivery,2,2,592,cust4520@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-02T23:45:00+05:30
2026-04-02,North,damaged_item,0,0,592,cust3474@example.com,damaged item issue reported,2026-04-02T23:45:00+05:30
2026-04-02,North,billing,3,3,592,cust2235@example.com,billing issue reported,2026-04-02T23:45:00+05:30
2026-04-02,North,product_query,0,2,592,cust4927@example.com,product query issue reported,2026-04-02T23:45:00+05:30
2026-04-02,South,late_delivery,6,6,501,cust2276@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-02T23:45:00+05:30
2026-04-02,South,damaged_item,0,0,501,cust8567@example.com,damaged item issue reported,2026-04-02T23:45:00+05:30
2026-04-02,South,billing,0,0,501,cust4154@example.com,billing issue reported,2026-04-02T23:45:00+05:30
2026-04-02,South,product_query,0,4,501,cust712@example.com,product query issue reported,2026-04-02T23:45:00+05:30
2026-04-02,East,late_delivery,2,2,345,cust5602@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-02T23:45:00+05:30
2026-04-02,East,damaged_item,0,0,345,cust7178@example.com,damaged item issue reported,2026-04-02T23:45:00+05:30
2026-04-02,East,billing,0,0,345,cust7269@example.com,billing issue reported,2026-04-02T23:45:00+05:30
2026-04-02,East,product_query,0,0,345,cust9470@example.com,product query issue reported,2026-04-02T23:45:00+05:30
2026-04-02,West,late_delivery,2,2,455,cust9189@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-02T23:45:00+05:30
2026-04-02,West,damaged_item,2,2,455,cust3706@example.com,damaged item issue reported,2026-04-02T23:45:00+05:30
2026-04-02,West,billing,3,3,455,cust8260@example.com,billing issue reported,2026-04-02T23:45:00+05:30
2026-04-02,West,product_query,0,1,455,cust6275@example.com,product query issue reported,2026-04-02T23:45:00+05:30
2026-04-03,North,late_delivery,2,2,592,cust2756@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-03T23:45:00+05:30
2026-04-03,North,damaged_item,2,2,592,cust1281@example.com,damaged item issue reported,2026-04-03T23:45:00+05:30
2026-04-03,North,billing,2,2,592,cust8531@example.com,billing issue reported,2026-04-03T23:45:00+05:30
2026-04-03,North,product_query,0,4,592,cust4932@example.com,product query issue reported,2026-04-03T23:45:00+05:30
2026-04-03,South,late_delivery,1,1,501,cust250@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-03T23:45:00+05:30
2026-04-03,South,damaged_item,2,2,501,cust8174@example.com,damaged item issue reported,2026-04-03T23:45:00+05:30
2026-04-03,South,billing,3,3,501,cust5957@example.com,billing issue reported,2026-04-03T23:45:00+05:30
2026-04-03,South,product_query,0,1,501,cust2478@example.com,product query issue reported,2026-04-03T23:45:00+05:30
2026-04-03,East,late_delivery,3,3,345,cust5382@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-03T23:45:00+05:30
2026-04-03,East,damaged_item,0,0,345,cust4400@example.com,damaged item issue reported,2026-04-03T23:45:00+05:30
2026-04-03,East,billing,0,0,345,cust7861@example.com,billing issue reported,2026-04-03T23:45:00+05:30
2026-04-03,East,product_query,0,0,345,cust8859@example.com,product query issue reported,2026-04-03T23:45:00+05:30
2026-04-03,West,late_delivery,0,0,455,cust6527@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-03T23:45:00+05:30
